Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 63.0.3239.84,,2018-01-03 14:19:32,2018-01-03 14:19:32,0.189s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:19:32,2018-01-03 14:19:32,0.057s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:19:32,2018-01-03 14:19:33,1.002s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:19:33,2018-01-03 14:19:34,0.101s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:19:34,2018-01-03 14:19:35,1.001s,PASSED
verifyElementAttributeValue,Chrome 63.0.3239.84,,2018-01-03 14:19:35,2018-01-03 14:19:35,0.035s,PASSED
,,,,,,
Test Cases/038_account_change_password,Chrome 63.0.3239.84,,2018-01-03 14:19:35,2018-01-03 14:20:09,34.135s,PASSED
callTestCase,Chrome 63.0.3239.84,,2018-01-03 14:19:35,2018-01-03 14:19:46,10.691s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:19:46,2018-01-03 14:19:46,0.077s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:19:46,2018-01-03 14:19:47,1.001s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:19:47,2018-01-03 14:19:47,0.147s,PASSED
delay,Chrome 63.0.3239.84,,2018-01-03 14:19:47,2018-01-03 14:19:48,1.000s,PASSED
click,Chrome 63.0.3239.84,,2018-01-03 14:19:48,2018-01-03 14:19:48,0.080s,PASSED
